Order_ID,Customer_ID,Order_Date,Region,Segment,Category,Sub_Category,Sales,Cost,Profit,Discount
3090,CUST9094,19-11-2023,East,Home Office,Technology,Accessories,1472.66,822.34,650.32,0.09
3091,CUST3549,10-06-2023,East,Corporate,Furniture,Table,1617.85,1146.66,471.19,0.2
3092,CUST4548,11-03-2024,South,Corporate,Office Supplies,Binder,1967.39,1549.89,417.5,0.1
3093,CUST1799,22-12-2023,East,Consumer,Furniture,Chair,1522.39,1090.75,431.64,0.01
3094,CUST7705,30-12-2024,North,Home Office,Technology,Phone,490.97,327.57,163.4,0.28
3095,CUST4440,19-08-2024,East,Home Office,Technology,Laptop,3635.41,1945.86,1689.55,0.25
3096,CUST8301,27-11-2023,East,Home Office,Office Supplies,Binder,3688.27,2745.47,942.8,0.25
3097,CUST7070,19-06-2023,East,Home Office,Technology,Phone,2080.14,1224.37,855.77,0.15
3098,CUST4626,16-03-2024,West,Corporate,Office Supplies,Storage,2789.32,1995.29,794.03,0.17
3099,CUST8938,23-10-2024,South,Consumer,Technology,Laptop,4748.65,4088.1,660.55,0.26
3100,CUST5308,06-05-2024,West,Corporate,Office Supplies,Paper,4026.94,3533.12,493.82,0.03
3101,CUST4013,29-06-2023,North,Consumer,Furniture,Bookcase,1399.1,976.6,422.5,0.25
3102,CUST7896,26-01-2023,West,Home Office,Furniture,Bookcase,2575.31,2058.22,517.09,0.04
3103,CUST9991,07-01-2024,South,Consumer,Office Supplies,Paper,1336.83,1059.72,277.11,0.05
3104,CUST5469,16-03-2023,South,Consumer,Office Supplies,Paper,1821.64,1103.82,717.82,0.1
3105,CUST7975,29-09-2024,East,Home Office,Office Supplies,Storage,3570.79,2310.8,1259.99,0.17
3106,CUST7332,19-05-2023,South,Consumer,Furniture,Bookcase,589.67,484.71,104.96,0.11
3107,CUST8562,20-06-2023,South,Consumer,Technology,Laptop,3277.82,2589.99,687.83,0.06
3108,CUST6793,04-07-2024,East,Home Office,Technology,Accessories,4434.91,3310.61,1124.3,0.13
3109,CUST7993,21-09-2024,West,Consumer,Office Supplies,Storage,993.44,871.17,122.27,0.23
3110,CUST8084,08-04-2023,South,Consumer,Office Supplies,Paper,1119.32,710.86,408.46,0.24
3111,CUST6874,21-06-2023,South,Corporate,Technology,Laptop,3508.82,2829.21,679.61,0.13
3112,CUST8678,16-09-2024,West,Consumer,Furniture,Chair,3610.73,2363.57,1247.16,0.06
3113,CUST6865,01-05-2024,South,Consumer,Office Supplies,Storage,3200.12,2849.4,350.72,0.09
3114,CUST3500,18-02-2024,West,Home Office,Office Supplies,Storage,2358.75,1815.3,543.45,0.16
3115,CUST7400,04-12-2024,East,Corporate,Technology,Laptop,4232.8,3406.12,826.68,0.02
3116,CUST9058,28-03-2023,West,Home Office,Furniture,Chair,4992.26,3998.61,993.65,0.26
3117,CUST6340,24-04-2024,South,Consumer,Furniture,Table,3290.87,2772.6,518.27,0.03
3118,CUST8922,09-02-2024,East,Corporate,Furniture,Table,1803.92,1534.36,269.56,0.06
3119,CUST9764,13-03-2024,East,Consumer,Furniture,Chair,483.39,394.08,89.31,0.25
3120,CUST2451,09-10-2023,North,Corporate,Furniture,Chair,897,755.04,141.96,0.21
3121,CUST2710,08-02-2024,North,Home Office,Technology,Accessories,2648.41,2203.74,444.67,0.13
3122,CUST8095,09-09-2024,North,Home Office,Furniture,Chair,1050.57,644.99,405.58,0.15
3123,CUST3351,05-10-2024,North,Home Office,Furniture,Bookcase,2703.52,2222.92,480.6,0.24
3124,CUST5260,10-04-2024,East,Corporate,Office Supplies,Storage,2948.7,2395.27,553.43,0.06
3125,CUST8008,08-08-2024,West,Corporate,Technology,Laptop,345.32,293.33,51.99,0.02
3126,CUST8414,25-03-2024,East,Home Office,Technology,Accessories,1308.77,1018.39,290.38,0.12
3127,CUST1196,30-04-2024,North,Consumer,Office Supplies,Binder,4393.94,2720.69,1673.25,0
3128,CUST9518,14-02-2024,East,Home Office,Technology,Laptop,1573.21,1150.38,422.83,0.11
3129,CUST5799,16-07-2024,North,Consumer,Office Supplies,Binder,2720.88,2314.49,406.39,0.27
3130,CUST1902,23-07-2024,North,Corporate,Office Supplies,Paper,1403.27,961.04,442.23,0.16
3131,CUST4627,25-08-2024,South,Consumer,Office Supplies,Binder,4750.65,4272.96,477.69,0.07
3132,CUST5462,25-01-2023,North,Home Office,Technology,Phone,3662.2,2384.87,1277.33,0
3133,CUST7449,08-09-2024,West,Consumer,Office Supplies,Binder,145.34,99.45,45.89,0.15
3134,CUST7399,09-06-2024,North,Home Office,Furniture,Chair,210.59,163.16,47.43,0.09
3135,CUST1759,05-08-2023,South,Home Office,Office Supplies,Storage,2843.48,1764,1079.48,0.05
3136,CUST5881,03-06-2024,North,Consumer,Furniture,Bookcase,2095.15,1242.23,852.92,0.16
3137,CUST6910,12-11-2024,West,Corporate,Furniture,Chair,1074.26,755.59,318.67,0.05
3138,CUST2680,18-04-2024,South,Consumer,Furniture,Chair,3387.78,2715.56,672.22,0.03
3139,CUST7528,19-05-2024,South,Corporate,Furniture,Bookcase,2392.23,1263.93,1128.3,0.18
3140,CUST1925,15-07-2024,East,Corporate,Office Supplies,Binder,1395.58,992.33,403.25,0.16
3141,CUST5287,17-02-2023,East,Home Office,Technology,Phone,4629.34,3331.43,1297.91,0.17
3142,CUST7192,23-10-2023,East,Corporate,Technology,Laptop,2068.1,1819.17,248.93,0.23
3143,CUST9715,21-09-2024,West,Corporate,Furniture,Table,1498.49,1255.26,243.23,0.13
3144,CUST4801,25-12-2024,North,Consumer,Office Supplies,Binder,4160.47,3449.68,710.79,0.06
3145,CUST1769,23-08-2023,South,Consumer,Furniture,Bookcase,3535.59,2178.83,1356.76,0.09
3146,CUST7537,10-12-2023,South,Consumer,Furniture,Table,1552.11,1226.52,325.59,0.07
3147,CUST6623,18-01-2024,West,Home Office,Technology,Phone,104.44,82.1,22.34,0.05
3148,CUST2190,14-07-2023,West,Corporate,Furniture,Chair,611.96,364.12,247.84,0.11
3149,CUST5564,07-07-2023,West,Consumer,Office Supplies,Storage,2431.94,1259.33,1172.61,0.29
3150,CUST9702,29-06-2023,East,Home Office,Furniture,Bookcase,3608.71,2270.88,1337.83,0.1
3151,CUST1174,09-12-2024,West,Consumer,Office Supplies,Binder,2297.86,1724.54,573.32,0.04
3152,CUST6402,19-07-2024,South,Home Office,Office Supplies,Paper,1025.76,865.51,160.25,0.08
3153,CUST1723,30-08-2024,North,Corporate,Furniture,Table,1962.96,1665.59,297.37,0.2
3154,CUST1218,26-08-2024,North,Home Office,Technology,Accessories,1774.39,1372.45,401.94,0.01
3155,CUST4985,04-08-2024,West,Home Office,Technology,Accessories,3704.65,2574.01,1130.64,0.24
3156,CUST5302,25-05-2023,East,Corporate,Furniture,Table,4777.72,4158.12,619.6,0.27
3157,CUST5188,14-07-2024,West,Home Office,Technology,Phone,2609.63,1680.75,928.88,0.14
3158,CUST8082,09-09-2024,East,Corporate,Technology,Phone,3480.49,2970.94,509.55,0.06
3159,CUST7072,16-05-2023,East,Consumer,Office Supplies,Paper,4599.15,3799.23,799.92,0.29
3160,CUST1474,01-12-2024,North,Home Office,Furniture,Bookcase,4413.23,2700.79,1712.44,0.03
3161,CUST7737,06-04-2023,West,Corporate,Office Supplies,Paper,649.98,400.71,249.27,0.18
3162,CUST4494,04-06-2024,East,Home Office,Furniture,Bookcase,4041.17,3474.19,566.98,0.19
3163,CUST6972,06-01-2023,East,Corporate,Furniture,Chair,127.59,73.3,54.29,0.03
3164,CUST3047,11-07-2024,North,Home Office,Office Supplies,Binder,1880.29,1317.22,563.07,0.01
3165,CUST3564,26-03-2023,South,Consumer,Technology,Phone,1807.54,1033.32,774.22,0.19
3166,CUST6844,21-05-2023,South,Corporate,Furniture,Table,2374.93,1658,716.93,0.13
3167,CUST2956,12-10-2024,North,Consumer,Furniture,Bookcase,4784.5,2803.21,1981.29,0.15
3168,CUST8323,30-03-2024,East,Consumer,Office Supplies,Binder,3706.49,2678.82,1027.67,0.28
3169,CUST1274,29-05-2023,North,Consumer,Office Supplies,Storage,1952.04,1338.07,613.97,0.03
3170,CUST2091,22-09-2024,East,Consumer,Technology,Phone,3084.1,1897.6,1186.5,0.05
3171,CUST7686,12-07-2023,West,Home Office,Furniture,Table,2768.2,1973.52,794.68,0.02
3172,CUST2715,06-02-2023,West,Home Office,Furniture,Table,3521.26,2639.22,882.04,0.06
3173,CUST1399,25-03-2024,West,Home Office,Technology,Phone,2400.23,1891.69,508.54,0.16
3174,CUST8651,18-11-2024,North,Corporate,Office Supplies,Paper,2037.9,1281.71,756.19,0.18
3175,CUST9472,26-09-2023,West,Home Office,Technology,Phone,4701.63,3614.13,1087.5,0.02
3176,CUST4245,09-07-2024,East,Home Office,Office Supplies,Paper,2357.36,2018.68,338.68,0.03
3177,CUST7688,29-01-2024,North,Corporate,Furniture,Table,4945.49,4350.19,595.3,0.02
3178,CUST6079,29-02-2024,West,Corporate,Technology,Laptop,4673.73,3015.74,1657.99,0.25
3179,CUST5094,09-05-2024,South,Home Office,Furniture,Chair,2150.08,1454.19,695.89,0.19
3180,CUST4458,29-04-2024,East,Home Office,Technology,Phone,3894.94,2000.11,1894.83,0.18
3181,CUST8985,17-01-2023,South,Home Office,Technology,Accessories,1014.99,647.95,367.04,0.1
3182,CUST3041,24-07-2023,East,Corporate,Furniture,Chair,2398.4,1519.76,878.64,0.03
3183,CUST9551,10-12-2023,East,Corporate,Furniture,Table,813.58,417.67,395.91,0.14
3184,CUST6378,20-10-2024,North,Home Office,Office Supplies,Paper,4776.79,2609.42,2167.37,0.28
3185,CUST9325,18-04-2023,North,Corporate,Furniture,Table,3693.47,2788.57,904.9,0.19
3186,CUST4718,22-10-2023,North,Home Office,Technology,Accessories,4150.97,2253.01,1897.96,0.15
3187,CUST3074,17-11-2023,West,Corporate,Technology,Accessories,3515.75,2583.12,932.63,0.25
3188,CUST9933,15-06-2023,West,Home Office,Office Supplies,Binder,454.13,352.53,101.6,0.16
3189,CUST8443,20-07-2023,West,Home Office,Furniture,Chair,1957.89,1245.43,712.46,0.19
3190,CUST2787,04-06-2023,East,Consumer,Furniture,Chair,4465.88,3119.28,1346.6,0.25
3191,CUST7888,31-10-2024,East,Home Office,Technology,Laptop,2070.57,1120.09,950.48,0.02
3192,CUST5159,03-11-2023,East,Consumer,Furniture,Chair,351.54,229.23,122.31,0.1
3193,CUST9276,13-10-2024,South,Consumer,Office Supplies,Binder,3617.89,2883.92,733.97,0.02
3194,CUST8104,18-02-2023,East,Consumer,Technology,Phone,1183.5,721.59,461.91,0.16
3195,CUST5349,22-08-2024,West,Consumer,Office Supplies,Storage,808.12,447.36,360.76,0.28
3196,CUST7717,01-05-2023,North,Corporate,Furniture,Bookcase,4040.59,2312.28,1728.31,0.12
3197,CUST2235,27-04-2024,East,Home Office,Furniture,Table,1842.55,1504.26,338.29,0.15
3198,CUST1600,16-05-2024,East,Home Office,Furniture,Chair,726.46,577.97,148.49,0.12
3199,CUST4477,26-09-2024,North,Corporate,Furniture,Chair,1388.33,902.69,485.64,0.15
3200,CUST3897,24-06-2023,South,Consumer,Technology,Phone,1781.27,1062.99,718.28,0.12
3201,CUST9367,19-10-2024,West,Consumer,Office Supplies,Paper,193.95,156.91,37.04,0.05
3202,CUST6748,19-10-2023,West,Home Office,Office Supplies,Paper,315.13,239.97,75.16,0.23
3203,CUST9019,29-02-2024,South,Home Office,Office Supplies,Paper,4087.76,2850.82,1236.94,0.06
3204,CUST8282,25-04-2024,East,Corporate,Office Supplies,Binder,3712.42,2895.26,817.16,0.07
3205,CUST4353,03-11-2023,South,Consumer,Office Supplies,Paper,4526.7,2452.33,2074.37,0.29
3206,CUST5318,05-04-2023,North,Corporate,Furniture,Chair,4315.21,3344.98,970.23,0.28
3207,CUST4728,23-10-2024,East,Corporate,Furniture,Table,3639.32,2096.91,1542.41,0.13
3208,CUST4424,22-10-2023,South,Home Office,Office Supplies,Storage,450.36,295.37,154.99,0.22
3209,CUST4034,02-01-2024,West,Home Office,Furniture,Bookcase,1993.57,1260.17,733.4,0.18
3210,CUST1923,02-06-2023,South,Consumer,Furniture,Table,4373.8,2270.15,2103.65,0.12
3211,CUST9604,27-07-2024,East,Home Office,Office Supplies,Binder,875.38,681.17,194.21,0.03
3212,CUST7122,24-12-2023,East,Corporate,Technology,Phone,3357.56,2063.13,1294.43,0.06
3213,CUST5227,10-10-2023,South,Consumer,Office Supplies,Paper,4688.13,2378.8,2309.33,0.13
3214,CUST6573,10-12-2023,East,Home Office,Office Supplies,Storage,205.97,142.83,63.14,0.15
3215,CUST3551,11-11-2023,North,Corporate,Technology,Phone,1676.15,926.68,749.47,0.11
3216,CUST9998,19-07-2024,South,Home Office,Furniture,Chair,3394.09,2759.25,634.84,0.16
3217,CUST2805,06-01-2023,East,Corporate,Office Supplies,Paper,2990.19,1735.05,1255.14,0.09
3218,CUST5741,05-12-2023,North,Home Office,Furniture,Chair,893.29,535.72,357.57,0.07
3219,CUST4906,17-09-2023,North,Home Office,Furniture,Chair,2645.3,1918.04,727.26,0.28
3220,CUST7648,07-08-2024,North,Home Office,Office Supplies,Binder,1058.3,800.78,257.52,0.25
3221,CUST3032,17-02-2023,South,Corporate,Furniture,Chair,2845.18,1712.8,1132.38,0.08
3222,CUST3351,21-12-2024,East,Corporate,Technology,Phone,292.34,181.89,110.45,0.22
3223,CUST3418,24-09-2024,West,Home Office,Technology,Accessories,332.84,195.62,137.22,0.21
3224,CUST1961,29-04-2024,East,Corporate,Furniture,Chair,3934.99,2684.16,1250.83,0.21
3225,CUST8524,15-07-2024,North,Corporate,Technology,Accessories,2000.97,1128.48,872.49,0.12
3226,CUST3972,14-12-2023,North,Consumer,Technology,Accessories,2941.84,2586.53,355.31,0.02
3227,CUST5836,08-04-2023,East,Consumer,Furniture,Bookcase,2586.23,1633.38,952.85,0.15
3228,CUST5173,08-09-2023,South,Home Office,Technology,Phone,217.48,135.97,81.51,0.25
3229,CUST7193,07-04-2023,North,Consumer,Furniture,Bookcase,2814.31,1914.39,899.92,0.09
3230,CUST1922,08-01-2024,West,Home Office,Office Supplies,Binder,1560.41,1019.32,541.09,0.25
3231,CUST9781,03-12-2024,West,Home Office,Technology,Laptop,4839.34,3268.79,1570.55,0.12
3232,CUST1411,26-12-2024,West,Corporate,Office Supplies,Storage,4248.1,2849.46,1398.64,0.17
3233,CUST7003,08-10-2024,North,Home Office,Office Supplies,Binder,1231.61,982.09,249.52,0.16
3234,CUST6729,27-03-2023,South,Corporate,Technology,Laptop,4064.27,3301.38,762.89,0.06
3235,CUST6600,20-05-2024,South,Consumer,Technology,Laptop,3606.61,2957.5,649.11,0.1
3236,CUST5550,24-09-2024,East,Corporate,Technology,Accessories,945.78,473.89,471.89,0.14
3237,CUST4220,18-10-2023,North,Consumer,Office Supplies,Binder,1826.92,1318.97,507.95,0.06
3238,CUST3277,25-03-2024,East,Home Office,Office Supplies,Paper,4312.36,2600.79,1711.57,0.07
3239,CUST6775,12-11-2024,East,Consumer,Technology,Accessories,2455.5,1717.72,737.78,0.06
3240,CUST9561,17-06-2024,West,Home Office,Office Supplies,Binder,1432.12,813.28,618.84,0.22
3241,CUST9646,10-09-2023,North,Home Office,Office Supplies,Binder,3873.44,2653.04,1220.4,0.21
3242,CUST6039,24-04-2023,East,Consumer,Furniture,Chair,3706.08,2058.02,1648.06,0.29
3243,CUST8204,12-10-2024,North,Corporate,Office Supplies,Binder,4123.06,2398.77,1724.29,0.06
3244,CUST4500,14-10-2023,South,Home Office,Office Supplies,Binder,715.74,397.49,318.25,0.22
3245,CUST3553,05-10-2023,West,Consumer,Furniture,Bookcase,2401.31,1952.68,448.63,0.22
3246,CUST6856,16-07-2024,East,Corporate,Office Supplies,Paper,3062.6,2372.13,690.47,0.01
3247,CUST7700,02-08-2023,East,Corporate,Office Supplies,Paper,1627.71,1229.13,398.58,0
3248,CUST3123,02-03-2024,West,Home Office,Furniture,Chair,261.59,219.93,41.66,0.21
3249,CUST3054,19-06-2023,West,Consumer,Furniture,Chair,1400.31,1085.5,314.81,0.24
3250,CUST8721,02-08-2024,West,Corporate,Office Supplies,Binder,1603.29,824.76,778.53,0.28
3251,CUST1266,04-12-2023,West,Consumer,Technology,Laptop,1791.38,971.99,819.39,0.15
3252,CUST9017,13-12-2024,South,Consumer,Office Supplies,Paper,3865.49,2275.46,1590.03,0.08
3253,CUST9949,02-11-2023,South,Corporate,Office Supplies,Paper,1289.3,1156.08,133.22,0.06
3254,CUST3479,22-01-2023,West,Consumer,Office Supplies,Storage,2920.05,2540.75,379.3,0.04
3255,CUST1770,12-09-2023,East,Home Office,Furniture,Table,4857.19,4269.43,587.76,0.27
3256,CUST5303,07-12-2024,West,Home Office,Office Supplies,Binder,1151.33,867.67,283.66,0.23
3257,CUST3512,23-02-2024,South,Consumer,Office Supplies,Storage,4931.54,2821.68,2109.86,0.23
3258,CUST7010,03-04-2023,South,Consumer,Furniture,Bookcase,1760.13,1003.72,756.41,0.13
3259,CUST9346,03-01-2024,West,Consumer,Office Supplies,Binder,3989.8,2736.76,1253.04,0.16
3260,CUST2505,19-06-2023,South,Consumer,Furniture,Table,4976.28,3282.57,1693.71,0.18
3261,CUST3117,06-08-2024,East,Corporate,Technology,Accessories,1889.7,1241.75,647.95,0.21
3262,CUST8346,21-12-2024,East,Corporate,Office Supplies,Storage,4695.65,3366.52,1329.13,0.23
3263,CUST7336,03-06-2023,South,Corporate,Furniture,Chair,537.11,313.92,223.19,0.15
3264,CUST4490,17-02-2024,South,Home Office,Furniture,Table,198.06,119.06,79,0.16
3265,CUST7191,11-11-2024,South,Corporate,Office Supplies,Binder,173.31,104.99,68.32,0.15
3266,CUST4952,16-03-2024,West,Consumer,Office Supplies,Binder,2908.43,2531.21,377.22,0.19
3267,CUST1175,07-09-2024,East,Consumer,Technology,Accessories,2132.21,1859.59,272.62,0.24
3268,CUST4940,01-09-2023,West,Corporate,Technology,Laptop,1080.04,596.55,483.49,0.2
3269,CUST2309,11-11-2024,East,Corporate,Office Supplies,Paper,2843.43,2319.87,523.56,0.22
3270,CUST4821,28-12-2023,North,Corporate,Furniture,Bookcase,3163.54,2829.95,333.59,0.16
3271,CUST6924,05-07-2024,North,Corporate,Office Supplies,Paper,654.22,543.86,110.36,0.08
3272,CUST1979,16-06-2023,South,Consumer,Technology,Accessories,3908.78,3450.84,457.94,0.21
3273,CUST8146,17-01-2024,South,Home Office,Technology,Laptop,3020.55,2066.52,954.03,0.11
3274,CUST1440,13-06-2024,East,Corporate,Furniture,Bookcase,1829.72,1380.61,449.11,0.23
3275,CUST7411,29-10-2023,North,Home Office,Technology,Phone,3424.73,1984.17,1440.56,0.15
3276,CUST4017,01-05-2024,South,Consumer,Office Supplies,Binder,3979.04,2746.66,1232.38,0.16
3277,CUST2017,07-07-2023,North,Consumer,Office Supplies,Storage,3878.57,2965.19,913.38,0.12
3278,CUST6870,24-11-2023,West,Home Office,Technology,Accessories,4487.52,2535.57,1951.95,0.3
3279,CUST1282,27-09-2024,West,Consumer,Technology,Phone,682.38,345.27,337.11,0.27
3280,CUST5830,17-03-2024,East,Consumer,Office Supplies,Paper,1300.27,1029.66,270.61,0.24
3281,CUST4630,19-04-2023,South,Consumer,Technology,Phone,4309.03,3863.64,445.39,0.09
3282,CUST6114,18-06-2024,West,Corporate,Office Supplies,Binder,3580.19,1955.36,1624.83,0.12
3283,CUST6494,27-07-2024,West,Corporate,Office Supplies,Paper,4255.06,2753.29,1501.77,0.18
3284,CUST4737,04-08-2023,North,Home Office,Furniture,Bookcase,2568.49,1947.89,620.6,0.29
3285,CUST7437,09-11-2023,North,Consumer,Furniture,Chair,373.1,272.21,100.89,0.26
3286,CUST5612,29-08-2023,South,Home Office,Office Supplies,Storage,2458.78,1306.62,1152.16,0.17
3287,CUST6967,12-12-2024,South,Home Office,Office Supplies,Storage,1727.16,970.62,756.54,0.25
3288,CUST9532,19-02-2024,East,Corporate,Technology,Laptop,2655.84,2319.37,336.47,0.24
3289,CUST6205,14-09-2023,North,Consumer,Furniture,Bookcase,3495.56,1754.81,1740.75,0.13
3290,CUST7176,23-11-2024,East,Consumer,Furniture,Table,1067.68,922.82,144.86,0.05
3291,CUST6682,13-06-2023,North,Corporate,Technology,Laptop,1501.69,1061.3,440.39,0.08
3292,CUST4948,27-12-2024,South,Home Office,Furniture,Bookcase,1128.34,834.57,293.77,0.03
3293,CUST9659,24-05-2023,East,Consumer,Furniture,Bookcase,385.02,249.84,135.18,0.22
3294,CUST4279,05-04-2023,North,Home Office,Technology,Accessories,2818.55,1886.03,932.52,0.17
3295,CUST7094,05-07-2024,West,Home Office,Technology,Phone,1890.71,1653.35,237.36,0.02
3296,CUST4443,12-12-2023,South,Home Office,Furniture,Table,3399.62,2911.82,487.8,0.24
3297,CUST3738,28-08-2024,West,Consumer,Technology,Laptop,1001.8,619.48,382.32,0.22
3298,CUST9354,29-08-2023,West,Corporate,Technology,Phone,512.93,423.04,89.89,0.22
3299,CUST3169,24-06-2024,North,Home Office,Furniture,Bookcase,3675.07,1984.89,1690.18,0.22
3300,CUST9153,14-02-2023,West,Corporate,Technology,Accessories,3431.11,2855.95,575.16,0.01
3301,CUST4416,04-03-2023,South,Consumer,Technology,Laptop,213.24,138.44,74.8,0.04
3302,CUST1128,31-12-2023,West,Home Office,Furniture,Bookcase,2836.08,2458.71,377.37,0.12
3303,CUST8165,06-05-2024,South,Consumer,Office Supplies,Storage,4240.26,2120.54,2119.72,0.05
3304,CUST4630,25-05-2024,South,Home Office,Technology,Phone,249.08,157.23,91.85,0.27
3305,CUST3070,07-10-2023,South,Home Office,Furniture,Chair,575.07,427.03,148.04,0.14
3306,CUST6221,15-10-2023,West,Corporate,Office Supplies,Binder,4698.49,2579.51,2118.98,0.06
3307,CUST5103,01-11-2023,South,Consumer,Furniture,Table,244.76,164.86,79.9,0.08
3308,CUST5187,18-07-2023,West,Corporate,Furniture,Bookcase,4362.54,3236.9,1125.64,0.18
3309,CUST6874,09-01-2023,South,Corporate,Office Supplies,Storage,2706.36,1452.61,1253.75,0.13
3310,CUST2054,26-05-2024,North,Consumer,Furniture,Chair,4997.58,4168.44,829.14,0.27
3311,CUST3056,23-07-2024,East,Home Office,Furniture,Table,4133.81,2237.29,1896.52,0.07
3312,CUST6670,01-12-2023,South,Corporate,Technology,Accessories,115.3,71.65,43.65,0.03
3313,CUST3206,28-06-2023,South,Home Office,Furniture,Chair,2416.69,1862.91,553.78,0.26
3314,CUST9544,30-08-2024,West,Corporate,Office Supplies,Storage,3771.16,3301.4,469.76,0.02
3315,CUST5483,01-01-2024,North,Consumer,Technology,Accessories,159.68,122.08,37.6,0.09
3316,CUST6755,05-11-2023,East,Consumer,Furniture,Table,1342.15,848.72,493.43,0.08
3317,CUST5623,06-03-2023,South,Consumer,Furniture,Table,2606.04,1761.84,844.2,0.15
3318,CUST9287,20-05-2024,North,Consumer,Technology,Laptop,3396.3,2224.07,1172.23,0.08
3319,CUST1333,02-01-2024,East,Home Office,Office Supplies,Storage,914.38,585.01,329.37,0.22
3320,CUST5857,14-09-2023,South,Consumer,Office Supplies,Storage,3807.85,2919.72,888.13,0.07
